,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
32,600315,上海家化,1.07,62.12,5.6,24.38,1.75,47800.43,70.7,,10-31
33,601880,大连港,0.1,-16.67,2.89,3.3,0.13,42386.23,-18.9,,10-31
34,600773,西藏城投,0.15,-60.53,2.01,7.9,-0.96,8912.1,-58.89,,10-31
35,600791,京能置业,0.16,-7.42,2.61,6.48,-1.34,7460.1,-7.38,,10-31
36,000066,中国长城,0.01,-86.76,2.32,0.36,1.26,1136.33,-87.43,,10-31
37,000157,中联重科,0.9,16.05,5.25,17.89,0.02,695998.21,16.75,,10-31
38,600095,哈高科,-0.09,-276.6,1.68,-5.28,0.07,-3299.98,-276.71,,10-31
39,600487,亨通光电,1.3,44.44,11.55,11.53,2.3,26859.12,43.54,,10-31
40,600568,中珠医疗,0.35,-69.3,5.83,6.0,0.07,5851.6,-69.18,,10-31
41,600979,广安爱众,0.09,62.08,1.65,5.66,0.31,5370.5,62.03,,10-31
42,600191,华资实业,-0.08,-233.33,3.2,-2.43,-0.42,-3999.63,-232.1,,10-31
43,600602,云赛智联,0.05,-57.66,2.01,2.51,-0.11,5904.23,-57.62,,10-31
44,601058,赛轮金宇,0.32,43.33,5.09,6.33,1.3,12016.47,43.33,,10-31
45,000606,神州易桥,-0.01,-116.44,1.6,-0.75,0.08,-445.89,-116.43,,10-31
46,000626,远大控股,0.06,-84.55,1.95,3.05,-2.25,1183.04,-84.54,,10-31
47,600639,浦东金桥,0.27,-33.57,4.53,5.97,-0.2,24741.27,-33.57,,10-31
48,600657,信达地产,0.11,-42.11,4.09,2.75,-0.54,17085.52,-41.05,,10-31
49,600283,钱江水利,0.04,-81.82,3.27,1.08,0.23,1044.67,-83.23,,10-31
50,600320,振华重工,-0.15,400.0,3.33,-4.32,0.34,-64480.87,378.85,,10-31
51,600338,西藏珠峰,-0.25,66.67,-0.71,,-0.15,-3964.37,68.85,,10-31
52,600360,华微电子,0.04,-65.0,2.43,1.44,0.22,2382.48,-66.32,,10-31
53,000029,深深房A,0.06,-26.84,1.57,4.06,-0.19,6341.26,-26.86,,10-31
54,600420,现代制药,0.26,15.49,3.0,9.02,0.3,7573.81,15.52,,10-31
55,600796,钱江生化,0.09,-23.01,1.69,5.19,0.26,2613.55,-23.48,,10-31
56,600830,香溢融通,0.19,-44.11,3.6,5.22,-0.12,8388.91,-44.17,,10-31
57,600100,同方股份,0.14,18.03,4.3,3.2,-0.04,27329.88,18.05,,10-31
58,600122,宏图高科,0.14,-2.6,4.87,2.82,-0.44,15251.99,-2.85,,10-31
59,600161,天坛生物,0.36,-14.29,2.77,13.5,0.12,18346.04,-15.09,,10-31
60,601866,中远海发,-0.02,-81.68,2.21,-1.12,-0.04,-28993.28,-81.67,,10-31
61,600329,中新药业,0.5,51.52,2.99,18.13,0.12,37124.38,49.97,,10-31
62,600351,亚宝药业,0.09,-25.0,2.24,4.75,-0.13,5969.19,-23.38,,10-31
63,600735,新华锦,0.03,153.91,1.19,2.49,0.09,610.98,155.02,,10-31
64,600757,长江传媒,0.23,-28850.0,2.74,8.69,-0.15,23687.63,-55532.61,,10-31
65,600016,民生银行,1.04,30.0,5.44,19.74,-1.7,2881000.0,34.71,,10-31
66,600775,南京熊猫,0.1,-3.05,2.47,4.15,-0.11,6660.59,-3.03,,10-31
67,600037,歌华有线,0.22,3.69,5.13,4.31,0.49,23214.88,3.72,,10-31
68,600827,百联股份,0.58,-14.96,6.87,8.67,1.08,99664.88,-15.11,,10-31
69,600097,开创国际,0.73,14.06,4.03,19.74,1.47,14857.09,15.26,,10-31
70,600864,哈投股份,0.15,16.67,4.59,3.22,-0.53,8046.87,17.16,,10-31
71,600881,亚泰集团,0.21,-43.24,4.23,4.97,-0.69,39478.82,-44.33,,10-31
72,600546,山煤国际,0.67,-51.45,8.6,6.65,-1.2,66452.43,-35.7,,10-31
73,000539,粤电力A,0.23,53.33,3.8,6.03,1.05,62892.49,51.37,,10-31
74,600170,上海建工,0.46,-40.26,4.88,9.78,-0.47,107247.7,21.14,,10-31
75,600582,天地科技,0.67,7.42,3.97,17.93,-0.16,80853.83,29.27,,10-31
76,600225,*ST松江,-0.16,32.2,1.65,-9.04,0.3,-9799.04,32.54,,10-31
77,601126,四方股份,0.31,33.49,6.78,4.58,-1.05,12512.86,35.23,,10-31
78,000622,恒立实业,-0.04,-58.06,-1.32,,0.04,-547.09,-58.28,,10-31
79,600241,时代万恒,0.06,-69.21,2.86,2.04,0.23,1039.83,-47.66,,10-31
80,600299,安迪苏,-1.59,-1425.0,4.05,-32.91,0.25,-83346.64,-1415.99,,10-31
81,600690,青岛海尔,1.03,22.09,3.97,25.04,1.82,276156.22,22.42,,10-31
82,300498,温氏股份,,,,,,170599.88,-63.35,,10-31
83,601888,中国国旅,0.88,39.86,6.11,15.44,0.69,77871.64,39.86,,10-31
84,600356,恒丰纸业,0.29,-1.22,5.82,5.43,-0.08,6749.89,-1.19,,10-31
85,000055,方大集团,0.02,-71.43,1.44,1.7,-0.01,1837.83,-65.36,,10-31
86,600068,葛洲坝,0.36,-2.44,3.5,10.72,-0.68,125524.57,-2.57,,10-31
87,600833,第一医药,0.12,-0.33,2.19,5.82,0.16,2656.96,-0.32,,10-31
88,000400,许继电气,0.37,47.39,6.95,5.39,-0.2,13894.15,47.4,,10-31
89,600869,智慧能源,-0.08,-110.53,2.69,-2.52,0.53,-7477.03,-122.92,,10-31
90,600158,中体产业,0.05,-3.17,1.5,3.24,-0.15,4122.4,-3.23,,10-31
91,600960,渤海活塞,0.21,-53.93,5.61,3.8,1.8,3421.73,-53.92,,10-31
92,000545,金浦钛业,0.02,-140.0,-0.26,,0.01,297.74,-137.66,,10-31
93,000589,黔轮胎A,0.13,-18.75,4.44,2.91,1.78,6296.08,5.52,,10-31
94,601166,兴业银行,2.44,40.23,12.78,20.78,6.02,2634100.0,40.2,,10-31
95,600641,万业企业,0.01,-91.28,2.97,0.39,0.39,955.58,-91.31,,10-31
96,600285,羚锐制药,0.16,23.48,3.41,4.85,-0.18,3268.32,23.14,,10-31
97,600305,恒顺醋业,0.08,489.15,3.38,2.25,0.77,964.53,489.17,,10-31
98,600695,绿庭投资,-0.15,-350.0,0.47,-47.89,-0.11,-9881.73,-348.43,,10-31
99,600322,天房发展,0.13,-35.0,3.88,3.4,0.17,14479.23,-35.98,,10-31
100,600713,南京医药,0.0,-50.0,1.38,0.11,-0.22,101.55,-17.61,,10-31
101,600745,闻泰科技,0.23,-45.24,2.35,10.13,0.19,7426.87,-45.69,,10-31
102,000061,农产品,0.08,-70.15,2.36,3.44,0.0,11146.69,-46.24,,10-31
103,600460,士兰微,0.02,-93.33,1.94,0.91,0.14,1551.07,-88.13,,10-31
104,600821,津劝业,0.01,0.0,1.37,0.84,-0.09,475.97,15.5,,10-31
105,600108,亚盛集团,0.17,296.89,2.14,9.61,0.04,30356.88,317.97,,10-31
106,600858,银座股份,0.37,59.3,4.68,8.27,0.61,19376.93,186.73,,10-31
107,000426,兴业矿业,0.29,-363.64,3.85,7.79,0.21,12675.84,-389.75,,10-31
108,600145,*ST新亿,0.03,5880.0,0.54,0.17,-0.08,1129.72,6034.11,,10-31
109,600576,万家文化,-0.16,50.96,2.39,-6.31,-0.3,-3414.59,50.36,,10-31
110,601007,金陵饭店,0.2,9.19,4.2,4.94,0.12,6067.23,9.42,,10-31
111,601107,四川成渝,0.31,1.44,3.28,9.76,0.39,94892.43,1.42,,10-31
112,601186,中国铁建,0.41,2.5,5.54,7.67,0.16,509274.6,2.06,,10-31
113,601328,交通银行,0.7,12.9,4.93,14.92,0.69,4451300.0,15.87,,10-31
114,000683,远兴能源,0.15,7.14,3.08,4.87,0.75,11619.33,6.89,,10-31
115,600291,西水股份,-0.11,42.97,5.02,-2.08,0.38,-4140.83,43.11,,10-31
116,601857,中国石油,0.48,-15.79,5.68,8.4,0.92,8695400.0,-15.94,,10-31
117,600734,实达集团,-0.04,-129.79,0.52,-6.23,-0.14,-1231.71,-129.82,,10-31
118,600373,中文传媒,0.77,2.67,6.74,11.46,1.75,43746.8,2.46,,10-31
119,000043,中航地产,0.29,45.61,4.1,7.24,-0.97,19462.75,191.23,,10-31
120,600307,酒钢宏兴,0.1,-69.39,2.93,3.34,0.03,41207.08,-69.35,,10-31
121,601919,中远海控,-0.63,34.04,2.79,-20.33,-0.52,-640279.29,34.05,,10-31
122,600345,长江通信,0.35,-4.88,5.87,6.02,-0.26,6944.98,-5.05,,10-31
123,600747,*ST大控,-0.09,84.78,0.68,-11.69,-0.07,-9032.52,84.68,,10-31
124,600026,中远海能,-0.12,-149.81,6.73,-3.44,-0.0,-40616.74,-149.82,,10-31
125,600782,新钢股份,-0.55,-350.0,5.6,-9.39,-0.03,-77037.61,-351.34,,10-31
126,600425,*ST青松,0.17,-79.67,7.75,2.91,0.44,9313.14,-76.72,,10-31
127,600818,中路股份,0.03,-40.0,1.28,2.01,-0.05,743.2,-46.36,,10-31
128,600086,东方金钰,0.42,159.7,2.05,22.8,0.35,14803.28,159.71,,10-31
129,000402,金融街,0.46,-23.33,6.24,7.33,-0.68,137850.33,-23.9,,10-31
130,600166,福田汽车,0.67,57.96,5.32,14.09,-0.09,155737.42,75.54,,10-31
131,000982,*ST中绒,0.38,65.22,2.27,22.74,-0.31,21072.4,68.1,,10-31
132,600595,中孚实业,-0.02,-112.5,3.47,-0.65,0.38,-3437.93,-114.69,,10-31
133,000616,海航投资,0.25,177.78,3.25,8.03,0.95,30093.94,184.52,,10-31
134,601199,江南水务,0.43,4.88,7.32,5.99,1.51,9993.92,14.45,,10-31
135,600649,城投控股,0.45,15.38,4.49,10.35,-0.07,134680.55,48.86,,10-31
136,600667,太极实业,0.08,-42.22,2.18,3.67,1.79,3677.21,-42.08,,10-31
137,601600,中国铝业,-0.32,-544.44,3.52,-8.72,-0.06,-433547.1,-548.08,,10-31
138,600330,天通股份,-0.13,-546.67,2.17,-6.09,-0.0,-7913.3,-543.61,,10-31
139,600352,浙江龙盛,0.31,-34.91,4.94,6.4,0.3,44840.04,-34.91,,10-31
140,600753,东方银星,0.0,-130.77,0.78,0.49,0.0,48.98,-129.53,,10-31
141,600010,包钢股份,0.01,-87.5,1.99,0.63,0.36,8028.22,-87.42,,10-31
142,600388,龙净环保,0.84,2.44,11.13,7.54,1.17,18027.69,4.69,,10-31
143,600789,鲁抗医药,-0.17,-241.88,2.67,-5.99,0.07,-9667.98,-241.92,,10-31
144,600058,五矿发展,-0.48,-160.41,7.76,-5.94,5.42,-51898.42,-160.41,,10-31
145,600433,冠豪高新,0.08,-19.09,2.41,3.25,0.03,4639.97,40.26,,10-31
146,600075,新疆天业,-0.04,-114.57,4.04,-1.07,1.02,-1916.53,-114.47,,10-31
147,600823,世茂股份,0.54,10.2,10.16,5.7,-0.03,62900.46,9.41,,10-31
148,000155,*ST川化,-0.27,58.82,2.64,-9.67,0.38,-12583.48,58.38,,10-31
149,600485,信威集团,-0.13,-888.24,3.4,-3.87,-0.23,-1860.7,-888.68,,10-31
150,600503,华丽家族,0.03,-94.75,1.72,1.58,0.16,3049.15,-94.78,,10-31
151,600153,建发股份,0.5,-25.37,4.0,13.01,1.14,111573.38,-25.12,,10-31
152,600547,山东黄金,1.29,8.5,5.12,28.39,1.63,183567.3,8.5,,10-31
153,600898,国美通讯,0.06,-72.54,1.11,5.32,0.16,1452.28,-72.53,,10-31
154,000540,中天金融,0.3,18.48,1.81,17.19,-1.38,38451.08,18.46,,10-31
155,600566,济川药业,0.03,-45.0,3.83,0.91,0.1,458.32,-44.32,,10-31
156,000559,万向钱潮,0.14,-36.87,2.26,5.49,0.24,21835.35,-36.78,,10-31
157,600997,开滦股份,0.39,-26.42,5.6,7.19,1.12,48093.32,-26.65,,10-31
158,000584,哈工智能,-0.11,-311.11,3.83,-2.93,0.05,-4660.11,-310.99,,10-31
159,600600,青岛啤酒,1.25,1.06,9.19,14.22,3.26,168261.01,1.11,,10-31
160,600617,国新能源,0.01,-86.54,-0.34,,-0.04,234.01,-86.59,,10-31
161,000651,格力电器,1.79,33.7,8.21,23.51,6.11,533217.88,41.34,,10-31
162,601390,中国中铁,0.2,17.65,3.54,5.8,-0.59,427270.7,17.81,,10-31
163,601618,中国中冶,0.03,-78.57,2.55,1.36,-0.56,66154.2,-74.58,,10-31
164,600691,阳煤化工,-0.42,66.29,-1.94,,-0.03,-4766.54,66.31,,10-31
165,601989,中国重工,0.25,-47.45,2.86,8.85,-0.62,362258.07,-16.47,,10-31
166,600418,江淮汽车,0.31,-26.19,4.6,6.94,2.18,40374.77,-25.92,,10-31
167,600811,东方集团,0.38,-22.13,4.35,9.22,-0.0,62983.85,-22.13,,10-31
168,600098,广州发展,0.27,64.17,4.6,5.54,0.91,67940.36,97.7,,10-31
169,600490,鹏欣资源,0.12,-709.14,2.76,8.3,-0.35,6395.51,-2556.91,,10-31
170,600847,*ST万里,0.05,-3068.75,0.57,8.79,-0.15,421.35,-2990.14,,10-31
171,600115,东方航空,0.32,-36.98,2.13,12.11,1.03,362975.5,-36.98,,10-31
172,600120,浙江东方,0.59,59.46,6.7,9.13,-0.26,29899.47,60.23,,10-31
173,600515,海航基础,-0.1,106.0,2.06,-11.86,0.21,-3328.84,126.07,,10-31
174,600138,中青旅,0.63,19.23,6.81,9.87,0.22,26296.38,19.24,,10-31
175,600887,伊利股份,0.85,-4.49,4.37,21.08,1.66,136627.35,-3.66,,10-31
176,600552,凯盛科技,0.91,68.82,4.17,25.96,0.39,10611.0,68.84,,10-31
177,000546,金圆股份,0.06,41.36,0.91,7.34,0.18,1094.22,41.25,,10-31
178,600177,雅戈尔,0.49,-11.87,5.6,8.85,1.53,108528.47,-12.33,,10-31
179,000997,新大陆,0.14,7.69,2.82,5.01,-0.06,7029.65,7.36,,10-31
180,600291,西水股份,-0.11,42.97,5.02,-2.08,0.38,-4140.83,43.11,,10-31
181,601857,中国石油,0.48,-15.79,5.68,8.4,0.92,8695400.0,-15.94,,10-31
182,600734,实达集团,-0.04,-129.79,0.52,-6.23,-0.14,-1231.71,-129.82,,10-31
183,000043,中航地产,0.29,45.61,4.1,7.24,-0.97,19462.75,191.23,,10-31
184,600096,云天化,-0.53,-274.75,7.75,-6.09,0.92,-36585.11,-289.26,,10-31
185,600113,浙江东日,0.09,-63.14,1.74,5.09,-0.35,2756.97,-63.32,,10-31
186,000538,云南白药,1.62,30.65,9.46,18.36,0.65,112297.23,30.71,,10-31
187,600169,太原重工,-0.1,-145.4,2.26,-4.17,-0.25,-23324.43,-168.11,,10-31
188,000987,越秀金控,0.71,-2.74,5.11,14.31,0.43,25580.48,-2.71,,10-31
189,600563,法拉电子,0.8,-18.37,6.23,12.98,1.0,17987.6,-18.54,,10-31
190,600973,宝胜股份,0.26,704.29,6.19,3.66,-0.11,6676.86,993.21,,10-31
191,600187,国中水务,0.09,-10.16,2.62,3.37,0.13,3702.62,-7.78,,10-31
192,601012,隆基股份,0.03,,5.48,0.58,-0.85,1434.36,-94.16,,10-31
193,600652,游久游戏,0.04,300.0,1.76,2.23,0.26,2146.26,477.05,,10-31
194,600673,东阳光科,0.15,-51.61,3.1,4.86,0.69,12317.08,-51.47,,10-31
195,600689,上海三毛,0.13,491.55,2.14,6.03,-0.79,2528.02,489.26,,10-31
196,601727,上海电气,0.22,0.72,2.35,9.71,-0.17,286844.0,0.72,,10-31
197,600333,长春燃气,0.12,200.0,3.13,3.88,0.27,5489.66,173.6,,10-31
198,600355,精伦电子,-0.07,-124.14,1.82,-3.86,-0.18,-1762.33,-124.59,,10-31
199,600373,中文传媒,0.77,2.67,6.74,11.46,1.75,43746.8,2.46,,10-31
200,000792,盐湖股份,1.15,-37.48,9.64,12.57,0.51,182816.85,-24.45,,10-31
201,000011,深物业A,0.29,-43.02,2.18,14.29,0.99,17464.48,-43.02,,10-31
202,600779,水井坊,0.65,49.08,3.83,17.77,0.29,31739.76,48.98,,10-31
203,600797,浙大网新,0.02,-83.33,2.25,0.85,-0.35,1612.08,-84.65,,10-31
204,600815,*ST厦工,0.44,-36.23,4.96,8.93,-1.28,34890.5,-34.91,,10-31
205,600495,晋西车轴,0.3,76.47,5.19,5.86,-0.51,8952.59,78.42,,10-31
206,600512,腾达建设,0.03,14.29,1.42,2.16,-0.36,2380.33,16.88,,10-31
207,600136,当代明诚,0.01,-43.0,1.22,0.47,0.11,59.64,-36.04,,10-31
208,000955,欣龙控股,-0.02,-47.83,1.72,-1.58,-0.01,-863.26,-36.62,,10-31
209,000525,红太阳,0.43,15737.04,5.83,7.7,0.63,21689.19,15587.51,,10-31
210,600586,金晶科技,-0.13,-200.0,2.96,-4.37,0.14,-18392.86,-200.97,,10-31
211,600603,广汇物流,-0.03,-62.33,-1.55,,-0.03,-579.52,-62.37,,10-31
212,000627,天茂集团,-0.05,41.67,1.01,-5.03,0.06,-6907.02,42.71,,10-31
213,600640,号百控股,0.24,-2068.6,4.45,5.47,0.2,12752.83,-2717.27,,10-31
214,601238,广汽集团,0.29,,4.94,5.88,-0.06,183819.7,-29.37,,10-31
215,600658,电子城,0.22,-46.34,3.46,6.39,0.67,12971.58,-45.06,,10-31
216,601518,吉林高速,0.21,40.0,1.67,13.46,0.32,25805.66,42.82,,10-31
217,601901,方正证券,0.06,20.0,2.31,2.43,-0.57,34643.76,57.59,,10-31
218,601996,丰林集团,0.12,-73.91,3.32,3.71,0.04,5750.68,-28.62,,10-31
219,600007,中国国贸,0.29,141.67,4.57,6.4,0.76,28901.73,133.91,,10-31
220,600403,*ST大有,1.28,-7.82,6.48,20.81,0.59,106819.09,-7.82,,10-31
221,000839,中信国安,0.07,20.58,3.67,1.9,-0.27,11020.93,20.56,,10-31
222,000060,中金岭南,0.15,-57.14,2.67,5.62,0.2,30452.63,-57.43,,10-31
223,600107,美尔雅,0.04,-32.76,1.44,2.73,-0.25,1397.63,-32.78,,10-31
224,600500,中化国际,0.22,-51.52,4.52,5.08,-0.37,32057.74,-52.01,,10-31
225,600873,梅花生物,0.15,-18.92,1.95,7.41,0.33,39585.1,-20.99,,10-31
226,600143,金发科技,0.24,-58.62,2.92,8.69,0.07,60819.82,-25.07,,10-31
227,600536,中国软件,0.01,-96.38,5.41,0.24,-2.05,294.55,-96.37,,10-31
228,000979,中弘股份,0.53,278.57,2.43,18.26,1.04,53351.56,268.77,,10-31
229,600575,皖江物流,0.26,8.33,3.76,8.02,-1.2,30657.57,20.75,,10-31
230,600985,雷鸣科化,0.23,-14.81,3.48,6.78,0.21,3025.8,-12.44,,10-31
231,600234,ST山水,-0.13,62.5,-0.66,,0.01,-2663.11,67.88,,10-31
232,600626,申达股份,0.17,-23.69,2.79,6.0,-0.05,11803.19,-23.7,,10-31
233,601318,中国平安,2.03,7.98,18.47,11.55,20.32,1608500.0,10.79,,10-31
234,600664,哈药股份,0.15,-71.92,4.02,3.73,0.33,28774.35,-66.67,,10-31
235,600290,华仪电气,0.09,-17.1,3.59,2.61,-0.15,4880.46,-15.69,,10-31
236,600773,西藏城投,0.15,-60.53,2.01,7.9,-0.96,8912.1,-58.89,,10-31
237,600791,京能置业,0.16,-7.42,2.61,6.48,-1.34,7460.1,-7.38,,10-31
238,000066,中国长城,0.01,-86.76,2.32,0.36,1.26,1136.33,-87.43,,10-31
239,000157,中联重科,0.9,16.05,5.25,17.89,0.02,695998.21,16.75,,10-31
240,600883,博闻科技,0.01,-98.61,2.89,0.37,-0.0,252.91,-98.61,,10-31
241,600155,宝硕股份,-0.21,740.0,-1.36,,-0.07,-8643.82,749.36,,10-31
242,600900,长江电力,0.52,36.56,4.39,12.17,0.94,864043.6,36.56,,10-31
243,600209,罗顿发展,-0.01,-200.0,1.55,-0.36,0.12,-247.95,-191.13,,10-31
244,002024,苏宁云商,0.33,-32.11,3.83,9.77,0.36,235199.3,-31.28,,10-31
245,002345,潮宏基,0.58,-13.43,8.01,7.4,0.77,10495.11,-13.43,,10-31
246,000652,泰达股份,-0.08,-292.51,1.4,-5.73,-0.4,-12132.35,-292.68,,10-31
247,601398,工商银行,0.53,12.77,3.07,18.18,2.53,18560200.0,13.28,,10-31
248,600282,南钢股份,-0.13,-168.95,2.3,-5.46,-0.08,-50860.47,-169.12,,10-31
249,601788,光大证券,0.28,-30.0,6.33,4.36,0.67,95884.69,-30.26,,10-31
250,600359,新农开发,-0.09,-84.13,0.94,-9.49,0.14,-3008.29,-83.46,,10-31
251,600747,*ST大控,-0.09,84.78,0.68,-11.69,-0.07,-9032.52,84.68,,10-31
252,600026,中远海能,-0.12,-149.81,6.73,-3.44,-0.0,-40616.74,-149.82,,10-31
253,600782,新钢股份,-0.55,-350.0,5.6,-9.39,-0.03,-77037.61,-351.34,,10-31
254,600425,*ST青松,0.17,-79.67,7.75,2.91,0.44,9313.14,-76.72,,10-31
255,600818,中路股份,0.03,-40.0,1.28,2.01,-0.05,743.2,-46.36,,10-31
256,600086,东方金钰,0.42,159.7,2.05,22.8,0.35,14803.28,159.71,,10-31
257,000402,金融街,0.46,-23.33,6.24,7.33,-0.68,137850.33,-23.9,,10-31
258,600516,方大炭素,0.3,-27.9,3.02,10.33,0.33,37941.92,-27.9,,10-31
259,600871,石化油服,-0.07,-133.64,2.16,-3.29,-0.08,-29012.9,-133.88,,10-31
260,600555,海航创新,0.0,-97.56,1.38,0.16,-0.27,286.42,-97.56,,10-31
261,600196,复星医药,0.57,1.79,5.36,10.93,0.22,109322.33,2.41,,10-31
262,600623,华谊集团,0.23,61.11,2.71,8.77,0.08,20598.45,61.13,,10-31
263,601169,北京银行,1.19,-4.8,7.96,,-2.48,997091.6,28.27,,10-31
264,000630,铜陵有色,0.48,-35.14,7.38,6.6,-0.45,67683.01,-34.62,,10-31
265,600250,南纺股份,-0.3,-1552.63,0.79,-41.5,-0.16,-7853.1,-1555.94,,10-31
266,600643,爱建集团,0.19,58.47,3.69,6.87,-0.62,17700.85,83.19,,10-31
267,600270,外运发展,0.46,24.33,5.51,8.45,-0.04,41639.3,24.31,,10-31
268,600681,百川能源,0.01,-89.51,0.08,14.12,0.01,194.63,-91.88,,10-31
269,601669,中国电建,0.3,-23.05,3.11,10.08,-0.11,288114.45,11.9,,10-31
270,300028,金亚科技,0.11,-8.33,2.81,4.17,0.08,3035.63,-4.02,,10-31
271,600307,酒钢宏兴,0.1,-69.39,2.93,3.34,0.03,41207.08,-69.35,,10-31
272,601919,中远海控,-0.63,34.04,2.79,-20.33,-0.52,-640279.29,34.05,,10-31
273,600345,长江通信,0.35,-4.88,5.87,6.02,-0.26,6944.98,-5.05,,10-31
274,600753,东方银星,0.0,-130.77,0.78,0.49,0.0,48.98,-129.53,,10-31
275,600010,包钢股份,0.01,-87.5,1.99,0.63,0.36,8028.22,-87.42,,10-31
276,600388,龙净环保,0.84,2.44,11.13,7.54,1.17,18027.69,4.69,,10-31
277,600789,鲁抗医药,-0.17,-241.88,2.67,-5.99,0.07,-9667.98,-241.92,,10-31
278,600058,五矿发展,-0.48,-160.41,7.76,-5.94,5.42,-51898.42,-160.41,,10-31
279,600433,冠豪高新,0.08,-19.09,2.41,3.25,0.03,4639.97,40.26,,10-31
280,600075,新疆天业,-0.04,-114.57,4.04,-1.07,1.02,-1916.53,-114.47,,10-31
281,600823,世茂股份,0.54,10.2,10.16,5.7,-0.03,62900.46,9.41,,10-31
282,000155,*ST川化,-0.27,58.82,2.64,-9.67,0.38,-12583.48,58.38,,10-31
283,600485,信威集团,-0.13,-888.24,3.4,-3.87,-0.23,-1860.7,-888.68,,10-31
284,600503,华丽家族,0.03,-94.75,1.72,1.58,0.16,3049.15,-94.78,,10-31
285,600166,福田汽车,0.67,57.96,5.32,14.09,-0.09,155737.42,75.54,,10-31
286,000982,*ST中绒,0.38,65.22,2.27,22.74,-0.31,21072.4,68.1,,10-31
287,600595,中孚实业,-0.02,-112.5,3.47,-0.65,0.38,-3437.93,-114.69,,10-31
288,000616,海航投资,0.25,177.78,3.25,8.03,0.95,30093.94,184.52,,10-31
289,601199,江南水务,0.43,4.88,7.32,5.99,1.51,9993.92,14.45,,10-31
290,600649,城投控股,0.45,15.38,4.49,10.35,-0.07,134680.55,48.86,,10-31
291,600667,太极实业,0.08,-42.22,2.18,3.67,1.79,3677.21,-42.08,,10-31
292,601600,中国铝业,-0.32,-544.44,3.52,-8.72,-0.06,-433547.1,-548.08,,10-31
293,600330,天通股份,-0.13,-546.67,2.17,-6.09,-0.0,-7913.3,-543.61,,10-31
294,600352,浙江龙盛,0.31,-34.91,4.94,6.4,0.3,44840.04,-34.91,,10-31
295,600418,江淮汽车,0.31,-26.19,4.6,6.94,2.18,40374.77,-25.92,,10-31
296,600811,东方集团,0.38,-22.13,4.35,9.22,-0.0,62983.85,-22.13,,10-31
297,600098,广州发展,0.27,64.17,4.6,5.54,0.91,67940.36,97.7,,10-31
298,600490,鹏欣资源,0.12,-709.14,2.76,8.3,-0.35,6395.51,-2556.91,,10-31
299,600847,*ST万里,0.05,-3068.75,0.57,8.79,-0.15,421.35,-2990.14,,10-31
